#'chr'	'start'	'end'	'D1535_D1480C05_H3K27me3_bulk_r1'	'D1535_D1480C06_H3K27me3_bulk_r2'	'GSM7645437_H3K27me3_zygote.mm10'	'L548_Zygote_rH3K27me3'	'L548_Zygote_4_rH3K27me3_pA_Cell1'	'L548_Zygote_5_rH3K27me3_pA_Cell6'	'L548_Zygote_rH3K4me1'	'L548_Zygote_4_rH3K4me1_pA_Cell5'	'L548_Zygote_5_rH3K4me1_pA_Cell10'	'GSM7645420_H3K4me1_zygote.mm10'	'D1888_Zygotes_all_rH3K27me3_RNA_pseudobulk'	'D1888_Zygotes_all_rH3K4me1_RNA_pseudobulk'
chr7	85500000	86000000	0.06608846503448486	0.06324467076453566	0.3800149742889892	0.10760708396693638	0.17700137237665686	0.055849328805853034	0.07403300145270607	0.0849117065939809	0.07635597223537458	0.22218550395109596	0.00020157432947955173	0.00014359535784714913
chr7	86000000	86500000	0.07120829475555421	0.06463032983997465	0.40775108407622024	0.054279965951533296	0.131406	0.15718733661835302	0.07926064935722738	0.09047272642814841	0.08262013914535984	0.24487422489743116	0.00022310389609353953	0.00013816358184814452
chr7	86500000	87000000	0.067512927104187	0.06417095772191882	0.39649638684082034	0.06774042030114094	0.08634844074526683	0.020790381450793947	0.08216175871315388	0.06606049170948923	0.0948152844789036	0.2946723302593696	0.0002622545178210149	9.221610490316454e-05
chr7	87000000	87500000	0.0568345494972229	0.05320829994124174	0.39077071355382165	0.0226451113232144	0.05819816081723316	0.0	0.07999676602877992	0.06671132008568308	0.07668918084572943	0.3156913234807456	0.0012281283738808553	0.003640890229561099
chr7	87500000	88000000	0.06286199015045166	0.05468378735741973	0.41007544461771317	0.07962474365100232	0.03826367026054182	0.14128352013709378	0.06457961940923362	0.0583460283203125	0.05707724556107954	0.287979592372243	0.00024964926088637994	6.240729274673662e-05
chr7	88000000	88500000	0.048216709217453003	0.04838895178557932	0.3684106168591191	0.08523964050427112	0.1192044978387092	0.16399059705040622	0.07986820304304179	0.10702959020408324	0.03260675692964805	0.367256722665368	0.008895504402141102	0.03362886470509525
chr7	88500000	89000000	0.040301984832382204	0.042050358241155744	0.2899523890022059	0.027082207963054186	0.013359593619498972	0.0	0.07114854706820094	0.08883228185336021	0.11434207332849983	0.3592052970380086	0.007506703508033371	0.00884472571318972
chr7	89000000	89500000	0.032321334183883665	0.03258987643122673	0.3128811020414212	0.025472683457067657	0.0	0.0	0.1253070162334635	0.08564750382557099	0.09191150678661617	0.4606657931697194	0.0175941464467525	0.03362026340333713
chr7	89500000	90000000	0.036367099200057984	0.03824325117153674	0.29460225454126915	0.07999460222410146	0.059967928425788214	0.19485584375	0.1439753077090485	0.10192235389439562	0.20215364304832176	0.40972040943536525	0.06138037315320187	0.10179166321647769
chr7	90000000	90500000	0.019648870863342282	0.02630548268838972	0.21404870985670973	0.0405876792073392	0.06486777079296178	0.0	0.1122647595302312	0.07863554435972049	0.10533551087371107	0.4011578341630145	0.05892181669439644	0.04634159520871141
chr7	90500000	91000000	0.10628813006286622	0.08857393402346969	0.5029845680329441	0.11881271732137492	0.2863231928920239	0.2645056968267889	0.097354066438463	0.12960977530165535	0.03794043077996764	0.2921507897387249	9.024272296544103e-05	0.0001946641482876022
chr7	91000000	91500000	0.07030098545036316	0.06278509106218814	0.4681801411727564	0.1225734614628383	0.06607274127308445	0.19665317817321104	0.11020615522454001	0.15355995797291758	0.08243379606284196	0.3870601658407072	0.00027484316657138525	0.00028570591676616394
chr7	91500000	92000000	0.0375657876991272	0.033926990625716746	0.31373332997145975	0.02363779265133365	0.061532964272391674	0.032476	0.10924250982099591	0.10614597810486738	0.05975395548584806	0.3406699103069771	0.0006585002812596618	0.00017542687569191867
chr7	92000000	92500000	0.033118728218841556	0.032677874968856574	0.3021447773868451	0.022121700400431828	0.02628119921875	0.0	0.17384032604633678	0.24781139006971312	0.1301881455341172	0.44514173766271076	0.008400517072329755	0.001941041489153263
chr7	92500000	93000000	0.028685068691635132	0.02953956594776362	0.26531919145753513	0.08201113964529949	0.0	0.057391814415620385	0.139805586286487	0.15441544721365386	0.1975034038694234	0.45398976546831826	0.10963825588199154	0.039919958058990596
chr7	93000000	93500000	0.0686170182296753	0.06600160000053049	0.44894939543605233	0.1616255096203671	0.21004691018622587	0.027045742225004613	0.12816992148314582	0.09421923207960792	0.11738283329058817	0.2977533434568266	0.026677836798424604	0.04181884892856135
chr7	93500000	94000000	0.1129665846321106	0.10487678985959291	0.5105414304000317	0.23427415191774953	0.8925503974837222	0.20620779959200108	0.07263172459912541	0.055090515555086435	0.0937132594302399	0.2371201595707405	0.0031414888922652747	0.002576662061924104
chr7	94000000	94500000	0.12955827675933837	0.12145703087887168	0.6454595767334765	0.28990323686110475	0.6976649423300519	0.5501611048231577	0.07429823695196286	0.05860128042192647	0.06397203321298926	0.24656523729426685	0.0023180641653592713	0.00013882851079645995
chr7	94500000	95000000	0.1077738561668396	0.0966689571827054	0.5950706275923366	0.09591546381532677	0.3984853117406112	0.02954979089734121	0.08461911514927642	0.11468978437334189	0.05387482214725378	0.26008573292829934	9.603848604699138e-05	0.0019918766739882615
chr7	95000000	95500000	0.06531398581848144	0.062637557397753	0.46641872195385814	0.05987287569876631	0.1632801847833986	0.20363128020884622	0.10537814554330073	0.11863698546119686	0.11949803711759523	0.35081295020042974	0.00035125600830746473	0.0002877366877794771
chr7	95500000	96000000	0.16243045777740478	0.14179054452800752	0.9228064217825699	0.18334314906117005	0.6913322834143187	0.2120453487906845	0.1470195364173735	0.1369600526051896	0.13945551585845434	0.36751128174293335	0.00020589197491523124	4.304118489583073e-05
chr7	96000000	96500000	0.16626104448852538	0.15264838951462506	0.9045285231028791	0.3435099609575257	0.3371465624333869	0.2878684390245467	0.20608524553260416	0.21988196367266694	0.20807507443576387	0.41778489001650926	0.000313113859270455	0.0007451966619436204
chr7	96500000	97000000	0.06751086958198547	0.07612423120555281	0.6000659545980338	0.19468710573016157	0.04576037637828463	0.29671519174154765	0.2225589280611289	0.16287483249230825	0.1702654418632944	0.46235127836608886	0.0017839371951124709	0.001425441902818317
chr7	97000000	97500000	0.023450489864730837	0.025039204136297108	0.26698586588119166	0.03932466105682397	0.23707364378700052	0.0	0.1693470511890758	0.2507777959400144	0.19036854714462334	0.4653308759985203	0.019349084290794665	0.026654198829158333
chr7	97500000	98000000	0.022578462713623047	0.024665995324477552	0.23700279999169296	0.031916316374085575	0.02573830152549948	0.06911791299441983	0.15201351151576187	0.11334207919585298	0.10207960812552609	0.5207159750198737	0.0212294651101085	0.0358349518738664
chr7	98000000	98500000	0.1108963322036743	0.10249684709548951	0.6175037449241371	0.7270663800365502	1.370692735253081	0.6048335302473125	0.25206932775162205	0.21217024485114472	0.18323256152014938	0.5051995539398193	0.0038977927645913886	0.00697876226098385
chr7	98500000	99000000	0.060863576840782176	0.0553186392682679	0.3814471385293296	0.2671456617376546	0.8433787315536344	0.10547208214889268	0.24810818292691011	0.239803869389839	0.30645438540351433	0.5212085882493926	0.03323704253830675	0.02208110080578346
chr7	99000000	99500000	0.09273892992496491	0.07513644073421881	0.48944974232224536	0.4577507982140845	0.3023534863182844	0.6708248012242533	0.28183176711812646	0.35347284497676645	0.30195493605652884	0.4634490436754924	0.00817734857348145	0.007281330304090367
chr7	99500000	100000000	0.04643219851608276	0.05202942515355349	0.33311503712185503	0.22931871121163122	0.0	0.2904641206507467	0.2466953728757916	0.2538526767451909	0.17968268273884677	0.4693105976927222	0.1068746348808359	0.07172824030463663
chr7	100000000	100500000	0.03304873679637909	0.03878409144072235	0.28291594609874204	0.10897016483573974	0.03942180078125	0.0	0.19151361245272858	0.19194217644747055	0.17703681583412248	0.4794456711295523	0.11340994487912147	0.09503762022299708
chr7	100500000	101000000	0.0675749752817154	0.06272039192338288	0.39479682751893846	0.3431764153637849	0.22442660034227	0.2786315155814049	0.22755348420360835	0.1729728999701537	0.2715966692774095	0.5324598342348424	0.17711282918185875	0.1544443075826912
chr7	101000000	101500000	0.10682517529449463	0.09746451470573246	0.607178416771057	0.5286503134849944	0.5751999523952843	1.1902762419631134	0.2597868477790139	0.3418143974955849	0.27653048082386367	0.507607396697998	0.011626435081753574	0.02796119033411445
chr7	101500000	102000000	0.015751278713703156	0.024870886339422315	0.18461983743919883	0.0638770622507811	0.11364515819994574	0.0769488362054817	0.20080144352991894	0.08448755002172888	0.22579517220380893	0.4389457513401683	0.03221520377122574	0.032821329145716144
chr7	102000000	102500000	0.01865104802217484	0.021352042012322693	0.25055355716537137	0.05446078635376552	0.21722682315808853	0.0	0.19054498134189182	0.14496133413954598	0.18284562253064499	0.5428013185633217	0.16565944753352932	0.2552470863212172
chr7	102500000	103000000	0.10241441783428192	0.10563010949632526	0.6291446252301005	0.28655952912948346	0.26816867855810594	0.41233776776885356	0.13470186362750122	0.13656997083602262	0.09731675049156933	0.3570389006818446	0.01099069315575283	0.007808151463254536
chr7	103000000	103500000	0.04993555630722046	0.04877967441767454	0.29348719522084976	0.0545291937068538	0.1322127131275555	0.27405165438887347	0.09014132484497688	0.06250601176428662	0.11602658518452756	0.24495786104527917	6.24441071736214e-05	8.916939248670209e-05
chr7	103500000	104000000	0.11250075114746094	0.10007199050679803	0.6237610312905602	0.19336835501989727	0.190538703125	0.29536662491280974	0.08356008928260418	0.10508117568943431	0.08016926918600063	0.22996889798289974	0.0023714434663275044	0.0038653866719008645
chr7	104000000	104500000	0.0801993996629715	0.07748986543859541	0.5060893727397492	0.19273644235483406	0.02554579086892489	0.3367683474607131	0.11980379740720806	0.051416431298357906	0.11779501774335148	0.30998567678442235	0.011477379286164144	0.010668651043645172
chr7	104500000	105000000	0.039078433093070984	0.03656272617904842	0.29910160060056257	0.023914030923025947	0.07300870913107511	0.0	0.12954048728923603	0.054849354498250805	0.1037240765105482	0.33543578073082897	0.030607784570436006	0.023936480199385983
chr7	105000000	105500000	0.03203950051498413	0.03780912333831191	0.2620274950887174	0.04441655359599355	0.019710900390625	0.0584567578125	0.13088664840081726	0.049287219484803885	0.10929717002709384	0.3393900899756827	0.007473762058883417	0.0028053198387068367
chr7	105500000	106000000	0.01724644602098465	0.025824482865571975	0.13819670333521053	0.07762464973391019	0.0	0.0	0.13105808552445786	0.11818187718882033	0.14086975005260943	0.31656202107052683	0.0544057632620183	0.046354801452828935
chr7	106000000	106500000	0.03414898025197983	0.04189502640324831	0.15894032756905357	0.09604454050204816	0.0	0.0916171488452425	0.06516513905821425	0.02172170466111846	0.05432772335825705	0.11970037270169143	0.0020758578757736675	0.004302401369571715
chr7	106500000	107000000	0.03943955082511902	0.040523317815080284	0.2951045012789108	0.060119158336813076	0.0	0.02529642146725751	0.11470038895948005	0.0641675318636307	0.07279196001519096	0.350594114755584	0.002032027563462492	0.014353682167041642
chr7	107000000	107500000	0.03232751149520874	0.0352202566331327	0.26078116788675226	0.03203221223083209	0.05913269921875	0.0	0.12313996931168528	0.08189279747749402	0.149288625332097	0.4401658559614972	0.361882886436521	0.4167642465886429
chr7	107500000	108000000	0.0233051359828949	0.0311115542730093	0.23140468248614715	0.04225970953577542	0.091984203125	0.0	0.15292313446239508	0.08400249251986783	0.14813847794678553	0.3987824792379984	0.03365444250436103	0.03958475933800257
chr7	108000000	108500000	0.07301114497756958	0.06401664244125783	0.4270963577722909	0.1553225146572047	0.054455415444418065	0.2857885625	0.09396567181987954	0.10488732172289779	0.09250633006332862	0.24017573782934795	0.00040062977293866577	0.0005831795957414217
chr7	108500000	109000000	0.04470841091842652	0.04137865052905679	0.2990250049239576	0.0808254090454964	0.17865044347337414	0.16999655202916	0.14903040513148452	0.20126100853192908	0.11945360996685606	0.33830294890213014	0.008298819388936778	0.002147399083659399
chr7	109000000	109500000	0.057025646357917785	0.05611324450604618	0.37444375396670015	0.24945922154755645	0.3922429967271796	0.423941303736742	0.2261693300250275	0.26813514774851116	0.22409338347669402	0.49347634979396915	0.22595395706899052	0.14563398546713086
chr7	109500000	110000000	0.039973455822753905	0.043920956251770255	0.3332052444220107	0.17287481301394808	0.2485010701362782	0.45828376337472304	0.20311146211204142	0.16513126125571187	0.26133777492371635	0.5106995714900319	0.08106338829215629	0.04279629427026778
chr7	110000000	110500000	0.01940535235939026	0.025364147182010115	0.29469315283827124	0.06405195511718223	0.05256240234375	0.0	0.18094037845399644	0.181565796289211	0.20766409876762415	0.47860992707620015	0.02986537973760386	0.04024130995513857
chr7	110500000	111000000	0.04665092498455048	0.0490510376117602	0.3585919945653361	0.16851266250399555	0.30529813858058485	0.19576090053391185	0.2059724782252071	0.18919800952878507	0.24022150998921507	0.486019051161045	0.09064929388401938	0.11356009779180666
chr7	111000000	111500000	0.09227589259338378	0.0978936070677191	0.5558184021748795	0.41838969105000406	0.660113217525531	0.5201860261878385	0.22586446540185176	0.18835418425551587	0.2094782142584701	0.4498816819115615	0.09549523195678941	0.1442162345382415
chr7	111500000	112000000	0.1565364453186035	0.1401131098150909	0.8359433508928683	0.7824176294833532	0.5792080340271587	0.917488617524721	0.21098561420409848	0.23675538633589593	0.23291082585950654	0.43000637334237446	0.013074054988469563	0.0024555174080645482
chr7	112000000	112500000	0.11028786299591065	0.11670734842526913	0.6418665548318004	0.5864490898959701	0.3691127453940102	0.9740256110803381	0.24794564390371304	0.23686706141405062	0.23573067937513154	0.43914947302953206	0.027306280403264233	0.006572820438741483
chr7	112500000	113000000	0.05015402486190796	0.05986097547465563	0.5335425589240808	0.2807766752148303	0.22656102115297508	0.4952381463410881	0.20774503333143754	0.14176521358648148	0.23302315718052927	0.40707702627600695	0.0076461681456507224	0.006570926768560973
chr7	113000000	113500000	0.05028028629188538	0.05023604332067073	0.30931707691541194	0.1344418335908803	0.1483112437704684	0.18456037867737568	0.15871287693274141	0.17382015859668265	0.1875684065360638	0.47420198323580115	0.10622165489672443	0.1366177423830111
chr7	113500000	114000000	0.07710466745758057	0.06191030484237522	0.5029325517359725	0.24039775377737668	0.4369379542011036	0.13204979929452856	0.18981931058929905	0.29928066713052975	0.18546061380076814	0.43687049370444686	0.024679422775709236	0.005284828181328411
chr7	114000000	114500000	0.04527709799041748	0.041292174335621296	0.36725747248308954	0.1247283331924151	0.07955150878323385	0.21799997348519817	0.16197318819897585	0.07213420813526554	0.12840065609052767	0.43991277683983776	0.22822710204927257	0.1343662910483219
chr7	114500000	115000000	0.07520600220127105	0.06992167450949549	0.4704000200460513	0.2274603295308806	0.3289392381274344	0.071447140625	0.17012975608748618	0.14454914062660862	0.07931405115116004	0.4432443764454911	0.06275728945892366	0.05754417796641911
chr7	115000000	115500000	0.05993837915744782	0.05051839352881909	0.5417422647028427	0.09322496898518179	0.0	0.2870006278465042	0.16730692522923635	0.14012951284380146	0.16067545571930242	0.43831330196734175	0.015227439651045645	0.005063203025934307
chr7	115500000	116000000	0.1504453729019165	0.1358660843396187	0.7422721898875861	0.28735513366387816	0.0459921015625	0.47050466536907104	0.14787758783413665	0.10589954026043483	0.13811900187421086	0.3755900357706954	0.0008719656419563489	0.00038634049676145
